,title,price,link
20,"HP Envy x360, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm) FHD,Creator Laptop,16GB LPDDR5, 512GB SSD, Intel Iris Xe Graphics, 5MP IR Camera, B&O, Pen (Win 11,MSO, Black, 2.14 kg), 15-fe0027TU  ","74,490",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-15-fe0027TU/dp/B0CGDWGXGP/ref=sr_1_88?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-88
21,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6009HIN  ","24,950",https://amazon.in//Lenovo-IdeaPad-Celeron-Windows-82V6009HIN/dp/B0D8138TR8/ref=sr_1_89?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-89
22,"Lenovo V15 G3 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Iron Grey/1.7 kg/MS Office 2021 Pro Plus  ","34,790",https://amazon.in//Lenovo-V15-Intel-Core-1215U/dp/B0B4B4TF6K/ref=sr_1_90?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-90
23,"(Refurbished) Lenovo ThinkPad X270 7th Gen Intel Core i7 Thin & Light HD Laptop (16 GB DDR4 RAM/1 TB SSD/12.5"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Webcam/Intel Graphics)  ","20,999",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0DJPTB4KB/ref=sr_1_13?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.gZoZh4KP_9xAMP4BMWxHmkbOlf6_ck-voh6UnfZnbkzW21vH1RhQwc0znbcJTQiC4kf5fpmq-jARJV-4Iw9IsD6tbtsNxIxmoTILXiShQCEm8kRVz512NP_9tbGlmguv5VVzuW5K8WhkVBbsi7bGP34pKQDh1yalKb5KS1nHwPdoYg9nQWvQdgfkVClzytlyZXce0xeNXpHUJrkpjI5cVog3L_-YXkEz2P6TbBM53ds.BMYd6c19-G04ZuBSP0PxfrtiguYcP6-zIdRXkjyKTPs&dib_tag=se&keywords=laptop&qid=1732034510&sprefix=laptops%2Caps%2C111&sr=8-13
24,"Apple 2024 MacBook Air (13-inch, Apple M3 chip with 8â€‘core CPU and 8â€‘core GPU, 16GB Unified Memory, 256GB) - Starlight  ","1,14,900",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NDE0MTQ0MzcyODIxNzg2OjE3MzIwMzQ1MzI6c3BfbXRmOjMwMDM5Mjk2MzMyNjczMjo6MDo6&url=%2FApple-MacBook-13-inch-8%25E2%2580%2591core-Unified%2Fdp%2FB0DLHG1PK6%2Fref%3Dsr_1_91_sspa%3Fcrid%3D2PE3NWMB9DUYX%26dib%3DeyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732034532%26sprefix%3Dlaptops%252Caps%252C111%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
25,"Lenovo LOQ Intel Core i7-14700HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/1TB SSD/Win 11/NVIDIA GeForce RTX 4060 8GB Graphics/100% sRGB/Office 21/1Yr ADP Free/Grey/2.4Kg), 83DV00BEIN  ","1,35,900",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NDE0MTQ0MzcyODIxNzg2OjE3MzIwMzQ1MzI6c3BfbXRmOjMwMDQwMzk4NDM0MjIzMjo6MDo6&url=%2FLenovo-i7-14700HX-300Nits-Graphics-83DV00BEIN%2Fdp%2FB0CX8SF49C%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2PE3NWMB9DUYX%26dib%3DeyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732034532%26sprefix%3Dlaptops%252Caps%252C111%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
26,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/DOS/Iron Grey/1.65 Kg)  ","39,490",https://amazon.in//Lenovo-Ryzen-39-62cm-Antiglare-Laptop/dp/B0D39BVJ7Y/ref=sr_1_93?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-93
27,"HP Pavilion Plus, 12th Gen Intel Core i5 16GB RAM/512GB SSD 14 inch(35.6 cm) Creator Laptop with Eye Safe Display/Intel Iris Xe Graphics/Backlit KB/B&O/FPR/Win 11/Alexa/MSO,14-eh0025TU Warm Gold  ","71,200",https://amazon.in//HP-Pavilion-Display-Graphics-14-eh0025TU/dp/B0B3J1S3X1/ref=sr_1_94?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-94
28,"Dell 15 Thin & Light Laptop, 12th Generation Intel Core i3-1215U Processor, 8GB DDR4 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Win 11 + MSO'21, 15 Month McAfee, Titan Grey, 1.69kg  ","36,490",https://amazon.in//Dell-Generation-i3-1215U-Processor-39-62cm/dp/B0BQJ9HZPP/ref=sr_1_95?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-95
29,"MSI Modern 14, Intel 12th Gen. i3-1215U, 36CM FHD 60Hz Laptop(8GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/Intel UHD Graphics/Classic Black/1.4Kg), C12MO-1213IN  ","29,990",https://amazon.in//MSI-i3-1215U-Windows-Graphics-C12MO-1213IN/dp/B0D8WJS2Z6/ref=sr_1_96?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-96
30,"Lenovo IdeaPad Slim 1 AMD Ryzen 3 7320U 15.6"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/MS Office 2021/Cloud Grey/1.58Kg), 82VG00JJIN  ","29,390",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82VG00JJIN/dp/B0CRB5FRMQ/ref=sr_1_97?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-97
31,"ASUS Vivobook Go 14 (2023), AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Silver/1.38 kg), E1404FA-NK521WS  ","37,019",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK521WS/dp/B0BVMM9CW5/ref=sr_1_98?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-98
32,"HP 15s Core i5 12th Gen (8GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office/Backlit Keyboard/Silver/1.69 kg) fq5329TU Laptop  ","47,990",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_99?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-99
33,"Dell Inspiron 3511 Laptop, Intel Core i5-1135G7, 8GB, 512GB SSD, 15.6"" (39.62cm) 3 Sided Narrow Border Design with FHD Display/Windows 11 + MSO'21/McAfee 15 Months/Carbon Black/1.8kg  ","46,590",https://amazon.in//Dell-Inspiron-i5-1135G7-39-62Cms-D560745WIN9B/dp/B0B5H5DW11/ref=sr_1_100?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I&dib_tag=se&keywords=laptop&qid=1732034532&sprefix=laptops%2Caps%2C111&sr=8-100
34,"Lenovo Thinkpad P14s 13th Gen Intel Core i7 14""(35.56 cm) WUXGA IPS 300nits Thin and Light Workstation (16GB/512GB SSD/Win 11 Pro/Backlit/Villi Black/3Y Premier/NVIDIA RTX A500 4GB/1.34Kg), 21HF001FIG  ","1,29,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NDE0MTQ0MzcyODIxNzg2OjE3MzIwMzQ1MzI6c3BfYnRmOjMwMDE2NjY3MzE0NDUzMjo6MDo6&url=%2FLenovo-Thinkpad-300nits-Workstation-21HF001FIG%2Fdp%2FB0CVQZTV6V%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2PE3NWMB9DUYX%26dib%3DeyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732034532%26sprefix%3Dlaptops%252Caps%252C111%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
35,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 24GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Midnight  ","1,74,900",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NDE0MTQ0MzcyODIxNzg2OjE3MzIwMzQ1MzI6c3BfYnRmOjMwMDM5Mjk2MzMzMDIzMjo6MDo6&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0DLHGHK9R%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2PE3NWMB9DUYX%26dib%3DeyJ2IjoiMSJ9.dO29c_DXUiIR775hZWjT26TlErzKeixmkqwyQ_w2_W6f16EODn9Hffmc1AJWsyNIEuSQa29yDlRbejT9o9wD4Vy4DsPUgMchsh41fHiaz-Yb-M1j1Y44WZktg9X2AJ6HmQRTxx-Qg_HUPXdM9aqh35Hd5POU5rg-RwllYVnCctcmBG7k8tlTbqpojxm8_NVid7Lc_FNGAVXeWqPZBT1k1QyIl9ZM-8x43kFxNtEGKHU.1lSb2my8RsIWbtWYez77TS4xemsVQtIigkp5rGf9L4I%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732034532%26sprefix%3Dlaptops%252Caps%252C111%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
36,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 24GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Starlight  ","1,74,900",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNDE4ODc2MjU2NDAzMTE4OjE3MzIwMzQ1MzY6c3BfYXRmX25leHQ6MzAwMzkyOTYzMzMwMzMyOjowOjo&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0DLHFSR9S%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2PE3NWMB9DUYX%26dib%3DeyJ2IjoiMSJ9.2xA0bI-yq5LFGqTPxi9xikjMAv6Bpfz_yV-QPCrz_c9E8RQkf34CmECzk8CmGqP8OJu8EwnzyaOHppf5hUYZbtasP6wfo6pFx0RpCk6AB61huAmhKFzPortSvuPf6cY4oNKNYscVcIRPhn4H2oBeepYdszgkFmCS7ic19JPe_bZRZJSXd2xNcY36WZlaKNi23ORu73XWu33RibIbG2bXqQmsQUXMftzBiRTYZT_nMxc.CfOAxPar0pyl2Qbl98zhnf9x3c5V3kc4d7Atp25tNSc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732034536%26sprefix%3Dlaptops%252Caps%252C111%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
37,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/MSO 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,10,849",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNDE4ODc2MjU2NDAzMTE4OjE3MzIwMzQ1MzY6c3BfYXRmX25leHQ6MzAwMjc3NDA2ODcxMTMyOjowOjo&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN%2Fdp%2FB0D3TGNY9G%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2PE3NWMB9DUYX%26dib%3DeyJ2IjoiMSJ9.2xA0bI-yq5LFGqTPxi9xikjMAv6Bpfz_yV-QPCrz_c9E8RQkf34CmECzk8CmGqP8OJu8EwnzyaOHppf5hUYZbtasP6wfo6pFx0RpCk6AB61huAmhKFzPortSvuPf6cY4oNKNYscVcIRPhn4H2oBeepYdszgkFmCS7ic19JPe_bZRZJSXd2xNcY36WZlaKNi23ORu73XWu33RibIbG2bXqQmsQUXMftzBiRTYZT_nMxc.CfOAxPar0pyl2Qbl98zhnf9x3c5V3kc4d7Atp25tNSc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1732034536%26sprefix%3Dlaptops%252Caps%252C111%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
38,"HP Omen Gaming Laptop,14Th Gen Intel Core I7-14650Hx,Windows 11 Home 8Gb RTX 4060 Gpu,16.1-Inch(40.9 Cm),Fhd,IPS,144Hz,300 Nits,16Gb Ddr5,1Tb Ssd,Backlit Kb,B&O(Mso,Black,2.32 Kg),Wf1096Tx/Wf1102Tx  ","1,33,990",https://amazon.in//HP-I7-14650Hx-16-1-Inch-Wf1096Tx-Wf1102Tx/dp/B0D1YL72Y6/ref=sr_1_99?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2xA0bI-yq5LFGqTPxi9xikjMAv6Bpfz_yV-QPCrz_c9E8RQkf34CmECzk8CmGqP8OJu8EwnzyaOHppf5hUYZbtasP6wfo6pFx0RpCk6AB61huAmhKFzPortSvuPf6cY4oNKNYscVcIRPhn4H2oBeepYdszgkFmCS7ic19JPe_bZRZJSXd2xNcY36WZlaKNi23ORu73XWu33RibIbG2bXqQmsQUXMftzBiRTYZT_nMxc.CfOAxPar0pyl2Qbl98zhnf9x3c5V3kc4d7Atp25tNSc&dib_tag=se&keywords=laptop&qid=1732034536&sprefix=laptops%2Caps%2C111&sr=8-99
39,"Dell G15 5530 Gaming Laptop, Intel i9-13900HX,16GB DDR5,1TB SSD,NVIDIA RTX 4060-8GB GDDR6, 15.6"" (39.62cm) FHD 165Hz,NVIDIA G-SYNC+DDS Display,Win 11, Backlit Keyboard 4-Zone,Dark Shadow Gray, 2.65 Kg  ","1,49,899",https://amazon.in//Dell-i9-13900HX-4060-8GB-39-62cm-Keyboard/dp/B0CN1L7XS2/ref=sr_1_100?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2xA0bI-yq5LFGqTPxi9xikjMAv6Bpfz_yV-QPCrz_c9E8RQkf34CmECzk8CmGqP8OJu8EwnzyaOHppf5hUYZbtasP6wfo6pFx0RpCk6AB61huAmhKFzPortSvuPf6cY4oNKNYscVcIRPhn4H2oBeepYdszgkFmCS7ic19JPe_bZRZJSXd2xNcY36WZlaKNi23ORu73XWu33RibIbG2bXqQmsQUXMftzBiRTYZT_nMxc.CfOAxPar0pyl2Qbl98zhnf9x3c5V3kc4d7Atp25tNSc&dib_tag=se&keywords=laptop&qid=1732034536&sprefix=laptops%2Caps%2C111&sr=8-100
40,"(Refurbished) Lenovo ThinkPad T470 7th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (16 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics)  ","17,949",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Bluetooth/dp/B0CBKTN76P/ref=sr_1_101?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2xA0bI-yq5LFGqTPxi9xikjMAv6Bpfz_yV-QPCrz_c9E8RQkf34CmECzk8CmGqP8OJu8EwnzyaOHppf5hUYZbtasP6wfo6pFx0RpCk6AB61huAmhKFzPortSvuPf6cY4oNKNYscVcIRPhn4H2oBeepYdszgkFmCS7ic19JPe_bZRZJSXd2xNcY36WZlaKNi23ORu73XWu33RibIbG2bXqQmsQUXMftzBiRTYZT_nMxc.CfOAxPar0pyl2Qbl98zhnf9x3c5V3kc4d7Atp25tNSc&dib_tag=se&keywords=laptop&qid=1732034536&sprefix=laptops%2Caps%2C111&sr=8-101
41,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","30,600",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CM6GVR56/ref=sr_1_102?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2xA0bI-yq5LFGqTPxi9xikjMAv6Bpfz_yV-QPCrz_c9E8RQkf34CmECzk8CmGqP8OJu8EwnzyaOHppf5hUYZbtasP6wfo6pFx0RpCk6AB61huAmhKFzPortSvuPf6cY4oNKNYscVcIRPhn4H2oBeepYdszgkFmCS7ic19JPe_bZRZJSXd2xNcY36WZlaKNi23ORu73XWu33RibIbG2bXqQmsQUXMftzBiRTYZT_nMxc.CfOAxPar0pyl2Qbl98zhnf9x3c5V3kc4d7Atp25tNSc&dib_tag=se&keywords=laptop&qid=1732034536&sprefix=laptops%2Caps%2C111&sr=8-102
42,"Primebook S 4G, 2024(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/128GB eMMC Storage, Black)  ","15,790",https://amazon.in//Primebook-4G-Android-MediaTek-MT8788/dp/B0D1Y359QD/ref=sr_1_103?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2xA0bI-yq5LFGqTPxi9xikjMAv6Bpfz_yV-QPCrz_c9E8RQkf34CmECzk8CmGqP8OJu8EwnzyaOHppf5hUYZbtasP6wfo6pFx0RpCk6AB61huAmhKFzPortSvuPf6cY4oNKNYscVcIRPhn4H2oBeepYdszgkFmCS7ic19JPe_bZRZJSXd2xNcY36WZlaKNi23ORu73XWu33RibIbG2bXqQmsQUXMftzBiRTYZT_nMxc.CfOAxPar0pyl2Qbl98zhnf9x3c5V3kc4d7Atp25tNSc&dib_tag=se&keywords=laptop&qid=1732034536&sprefix=laptops%2Caps%2C111&sr=8-103
43,"Dell 15 Thin & Light Laptop, Core i5-1235U Processor, 8GB RAM + 512GB SSD, 15.6"" FHD Window 11 + MSO '21, 15 Month McAfee, Spill-Resistant Keyboard, Black, 1.66kg  ","45,990",https://amazon.in//Dell-i5-1235U-Processor-Antivirus-Spill-Resistant/dp/B0CSG4G18G/ref=sr_1_104?crid=2PE3NWMB9DUYX&dib=eyJ2IjoiMSJ9.2xA0bI-yq5LFGqTPxi9xikjMAv6Bpfz_yV-QPCrz_c9E8RQkf34CmECzk8CmGqP8OJu8EwnzyaOHppf5hUYZbtasP6wfo6pFx0RpCk6AB61huAmhKFzPortSvuPf6cY4oNKNYscVcIRPhn4H2oBeepYdszgkFmCS7ic19JPe_bZRZJSXd2xNcY36WZlaKNi23ORu73XWu33RibIbG2bXqQmsQUXMftzBiRTYZT_nMxc.CfOAxPar0pyl2Qbl98zhnf9x3c5V3kc4d7Atp25tNSc&dib_tag=se&keywords=laptop&qid=1732034536&sprefix=laptops%2Caps%2C111&sr=8-104
